Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
8,"D. Carannante","LED lighting threatens adult aquatic insects: Impact magnitude and distance thresholds",2021,"Ecological Solutions and Evidence","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85129882742&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85129882742&origin=inward",114,"2026-01-04 12:36:53","Article","10.1002/2688-8319.12053","2688-8319","https://api.elsevier.com/content/abstract/scopus_id/85129882742",2,2,,,8,1.60,8,1,5,"","",""
30,"M. Piccardo","Lethal and sublethal responses of hydropsyche pellucidula (Insecta, trichoptera) to commercial polypropylene microplastics after different preconditioning treatments",2021,"Toxics","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85117338994&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85117338994&origin=inward",16,"2026-01-04 12:36:53","Article","10.3390/toxics9100256","2305-6304","https://api.elsevier.com/content/abstract/scopus_id/85117338994",9,10,,,30,6.00,30,1,5,"","",""
24,"N. Carey","Life-history traits are poor predictors of species responses to flow regime change in headwater streams",2021,"Global Change Biology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85106291211&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85106291211&origin=inward",26,"2026-01-04 12:36:53","Article","10.1111/gcb.15673","1354-1013","https://api.elsevier.com/content/abstract/scopus_id/85106291211",27,15,3547,3564,24,4.80,24,1,5,"","",""
11,"A. Bartels","Littoral macroinvertebrate communities of alpine lakes along an elevational gradient (Hohe Tauern National Park, Austria)",2021,"Plos One","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85120341382&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85120341382&origin=inward",78,"2026-01-04 12:36:53","Article","10.1371/journal.pone.0255619","1932-6203","https://api.elsevier.com/content/abstract/scopus_id/85120341382",16,11,,,11,2.20,11,1,5,"","",""
17,"L. Reiber","Long-term effects of a catastrophic insecticide spill on stream invertebrates",2021,"Science of the Total Environment","","https://api.elsevier.com/content/article/eid/1-s2.0-S0048969720379870","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85099386979&origin=inward",52,"2026-01-04 12:36:53","Article","10.1016/j.scitotenv.2020.144456","0048-9697","https://api.elsevier.com/content/abstract/scopus_id/85099386979",768,,,,17,3.40,17,1,5,"","",""
5,"R. Marchant","Long-term fluctuations in density of two species of caddisfly from south-east Australia and the importance of density-dependent mortality",2021,"Freshwater Biology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85114726114&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85114726114&origin=inward",147,"2026-01-04 12:36:53","Article","10.1111/fwb.13821","0046-5070","https://api.elsevier.com/content/abstract/scopus_id/85114726114",66,11,2133,2144,5,1.00,5,1,5,"","",""
28,"W.H. Clements","Long-term monitoring reveals convergent patterns of recovery from mining contamination across 4 western US watersheds",2021,"Freshwater Science","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85105272121&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85105272121&origin=inward",21,"2026-01-04 12:36:53","Article","10.1086/714575","2161-9549","https://api.elsevier.com/content/abstract/scopus_id/85105272121",40,2,407,426,28,5.60,28,1,5,"","",""
16,"J.C. White","Long-term river invertebrate community responses to groundwater and surface water management operations",2021,"Water Research","","https://api.elsevier.com/content/article/eid/1-s2.0-S0043135420311866","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85096848210&origin=inward",56,"2026-01-04 12:36:53","Article","10.1016/j.watres.2020.116651","0043-1354","https://api.elsevier.com/content/abstract/scopus_id/85096848210",189,,,,16,3.20,16,1,5,"","",""
14,"M. Ficsór","Longitudinal zonation of larval Hydropsyche (Trichoptera: Hydropsychidae): abiotic environmental factors and biotic interactions behind the downstream sequence of Central European species",2021,"Hydrobiologia","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85105858722&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85105858722&origin=inward",63,"2026-01-04 12:36:53","Review","10.1007/s10750-021-04602-0","0018-8158","https://api.elsevier.com/content/abstract/scopus_id/85105858722",848,15,3371,3388,14,2.80,14,1,5,"","",""
6,"B. Loskotová","Macroinvertebrate seedbank survival in pristine and nutrient-enriched intermittent streams and its contribution to flow phase communities",2021,"Hydrobiologia","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85103176761&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85103176761&origin=inward",133,"2026-01-04 12:36:53","Article","10.1007/s10750-021-04566-1","0018-8158","https://api.elsevier.com/content/abstract/scopus_id/85103176761",848,8,1911,1923,6,1.20,6,1,5,"","",""
3,"G.H.C. Barrilli","Macroinvertebrates responses based on chemical and physical variables in urban streams",2021,"Papeis Avulsos De Zoologia","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118651719&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118651719&origin=inward",184,"2026-01-04 12:36:53","Article","10.11606/1807-0205/2021.61.83","0031-1049","https://api.elsevier.com/content/abstract/scopus_id/85118651719",61,,,,3,0.60,3,1,5,"","",""
3,"A.M. Chará-Serna","Multiple-stressor interactions in tributaries alter downstream ecosystems in stream mesocosm networks",2021,"Water Switzerland","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85105479565&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85105479565&origin=inward",186,"2026-01-04 12:36:53","Article","10.3390/w13091194","2073-4441","https://api.elsevier.com/content/abstract/scopus_id/85105479565",13,9,,,3,0.60,3,1,5,"","",""
8,"B.R.F. da Cruz","Natural diet of macrobrachium brasiliense (Crustacea, decapoda) in a cerrado stream",2021,"Iheringia Serie Zoologia","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85104118025&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85104118025&origin=inward",110,"2026-01-04 12:36:53","Article","10.1590/1678-4766e2021003","0073-4721","https://api.elsevier.com/content/abstract/scopus_id/85104118025",111,,,,8,1.60,8,1,5,"","",""
3,"A.N. Metcalfe","Net-spinning caddisfly distribution in large regulated rivers",2021,"Freshwater Biology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85091161079&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85091161079&origin=inward",195,"2026-01-04 12:36:53","Article","10.1111/fwb.13617","0046-5070","https://api.elsevier.com/content/abstract/scopus_id/85091161079",66,1,89,101,3,0.60,3,1,5,"","",""
14,"A.S. Bashkuev","New species of Kamopanorpa Martynov from the Permian of South Siberia with comments on the systematic position of Microptysmatidae (Protomeropina = Permotrichoptera)",2021,"Palaeoentomology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85134189801&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85134189801&origin=inward",62,"2026-01-04 12:36:53","Article","10.11646/palaeoentomology.4.5.11","2624-2826","https://api.elsevier.com/content/abstract/scopus_id/85134189801",4,5,453,461,14,2.80,14,1,5,"","",""
5,"S. Qiu","New Species of the Genus Psychomyia Latreille (Trichoptera: Psychomyiidae) from China, with a Phylogney of Oriental Species",2021,"Transactions of the American Entomological Society","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85113362649&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85113362649&origin=inward",158,"2026-01-04 12:36:53","Article","10.3157/061.147.0204","0002-8320","https://api.elsevier.com/content/abstract/scopus_id/85113362649",147,2,503,594,5,1.00,5,1,5,"","",""
3,"L. MORENO","Novelties in central Amazonian microcaddisflies: Three new species of Ochrotrichia Mosely (Trichoptera: Hydroptilidae)",2021,"Zootaxa","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118214770&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118214770&origin=inward",197,"2026-01-04 12:36:53","Article","10.11646/zootaxa.5060.2.6","1175-5326","https://api.elsevier.com/content/abstract/scopus_id/85118214770",5060,2,250,264,3,0.60,3,1,5,"","",""
27,"G. Poma","Occurrence, patterns, and sources of hazardous organic chemicals in edible insects and insect-based food from the Japanese market",2021,"Food and Chemical Toxicology","","https://api.elsevier.com/content/article/eid/1-s2.0-S0278691521003446","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85107307182&origin=inward",23,"2026-01-04 12:36:53","Article","10.1016/j.fct.2021.112311","0278-6915","https://api.elsevier.com/content/abstract/scopus_id/85107307182",154,,,,27,5.40,27,1,5,"","",""
16,"G.R. Desiderio","On the Identity of Smicridea (Smicridea) aequalis Banks, 1920 (Trichoptera: Hydropsychidae): Morphology of Adults and Immature Stages, Bionomics, Distribution, and Male Color Dimorphism",2021,"Neotropical Entomology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85103061020&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85103061020&origin=inward",54,"2026-01-04 12:36:53","Article","10.1007/s13744-021-00860-8","1519-566X","https://api.elsevier.com/content/abstract/scopus_id/85103061020",50,3,430,443,16,3.20,16,1,5,"","",""
5,"A.W. Rodger","Ontogenetic Diet Shift, Feeding Ecology, and Trophic Niches of the Redspot Chub (Cypriniformes: Cyprinidae: Nocomis asper)",2021,"Ichthyology and Herpetology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85115963650&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85115963650&origin=inward",162,"2026-01-04 12:36:53","Article","10.1643/i2020140","2766-1512","https://api.elsevier.com/content/abstract/scopus_id/85115963650",109,3,796,805,5,1.00,5,1,5,"","",""
17,"W. Wichard","Overview of the caddisflies (Insecta, Trichoptera) in mid-Cretaceous Burmese amber",2021,"Cretaceous Research","","https://api.elsevier.com/content/article/eid/1-s2.0-S0195667120303943","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85097404889&origin=inward",51,"2026-01-04 12:36:53","Review","10.1016/j.cretres.2020.104707","0195-6671","https://api.elsevier.com/content/abstract/scopus_id/85097404889",119,,,,17,3.40,17,1,5,"","",""
5,"P.C. Bispo","Partitioning and drivers of aquatic insect beta diversity in mountain streams",2021,"Freshwater Science","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118370650&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118370650&origin=inward",159,"2026-01-04 12:36:53","Article","10.1086/717485","2161-9549","https://api.elsevier.com/content/abstract/scopus_id/85118370650",40,4,644,658,5,1.00,5,1,5,"","",""
7,"I. Pozojević","Peeling the layers of caddisfly diversity on a longitudinal gradient in karst freshwater habitats reveals community dynamics and stability",2021,"Insects","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85102961497&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85102961497&origin=inward",127,"2026-01-04 12:36:53","Article","10.3390/insects12030234","2075-4450","https://api.elsevier.com/content/abstract/scopus_id/85102961497",12,3,,,7,1.40,7,1,5,"","",""
39,"G.Q. Romero","Pervasive decline of subtropical aquatic insects over 20 years driven by water transparency, non-native fish and stoichiometric imbalance",2021,"Biology Letters","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85107998176&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85107998176&origin=inward",10,"2026-01-04 12:36:53","Article","10.1098/rsbl.2021.0137","1744-9561","https://api.elsevier.com/content/abstract/scopus_id/85107998176",17,6,,,39,7.80,39,1,5,"","",""
10,"M. Takenaka","Phylogeography of the northernmost distributed Anisocentropus caddisflies and their comparative genetic structures based on habitat preferences",2021,"Ecology and Evolution","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85103380673&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85103380673&origin=inward",88,"2026-01-04 12:36:53","Article","10.1002/ece3.7419","2045-7758","https://api.elsevier.com/content/abstract/scopus_id/85103380673",11,9,4957,4971,10,2.00,10,1,5,"","",""
5,"A.B. Orfinger","Polycentropus aileenae n. sp. (Trichoptera: Polycentropodidae), a caddisfly species from the eastern Nearctic, with new state records for members of the Polycentropus confusus Species Group",2021,"Zootaxa","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85109462089&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85109462089&origin=inward",149,"2026-01-04 12:36:53","Article","10.11646/zootaxa.4996.2.9","1175-5326","https://api.elsevier.com/content/abstract/scopus_id/85109462089",4996,2,353,362,5,1.00,5,1,5,"","",""
25,"H. Ibrahimi","Potamophylax coronavirus sp. n. (Trichoptera: Limnephilidae), a new species from Bjeshkët e Nemuna National Park in the Republic of Kosovo, with molecular and ecological notes",2021,"Biodiversity Data Journal","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85107822973&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85107822973&origin=inward",24,"2026-01-04 12:36:53","Article","10.3897/BDJ.9.e64486","1314-2828","https://api.elsevier.com/content/abstract/scopus_id/85107822973",9,,1,18,25,5.00,25,1,5,"","",""
11,"Y. He","Predicting the biodiversity hotspots of macrozoobenthos in the Yangtze river basin",2021,"Ecological Indicators","","https://api.elsevier.com/content/article/eid/1-s2.0-S1470160X21010931","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85120344808&origin=inward",79,"2026-01-04 12:36:53","Article","10.1016/j.ecolind.2021.108428","1470-160X","https://api.elsevier.com/content/abstract/scopus_id/85120344808",133,,,,11,2.20,11,1,5,"","",""
53,"L. Gallitelli","Preliminary indoor evidences of microplastic effects on freshwater benthic macroinvertebrates",2021,"Scientific Reports","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85099391043&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85099391043&origin=inward",6,"2026-01-04 12:36:53","Article","10.1038/s41598-020-80606-5","2045-2322","https://api.elsevier.com/content/abstract/scopus_id/85099391043",11,1,,,53,10.60,53,1,5,"","",""
11,"Y. Bespalaya","Preliminary study of the benthic fauna in lakes of the Novaya Zemlya Archipelago and Vaigach Island (the Russian Arctic)",2021,"Polar Biology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85101213430&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85101213430&origin=inward",85,"2026-01-04 12:36:53","Article","10.1007/s00300-021-02817-4","0722-4060","https://api.elsevier.com/content/abstract/scopus_id/85101213430",44,3,539,557,11,2.20,11,1,5,"","",""
4,"D.M. Perkins","Putting the “beaver” back in beverley brook: Rapid shifts in community composition following the restoration of a degraded urban river",2021,"Water Switzerland","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85121011640&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85121011640&origin=inward",168,"2026-01-04 12:36:53","Article","10.3390/w13243530","2073-4441","https://api.elsevier.com/content/abstract/scopus_id/85121011640",13,24,,,4,0.80,4,1,5,"","",""
4,"W. Mey","Records and descriptions of caddisflies from Natma Taung National Park and adjacent localities in the Chin Hills of Myanmar (Insecta, Trichoptera)",2021,"Deutsche Entomologische Zeitschrift","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85104723344&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85104723344&origin=inward",172,"2026-01-04 12:36:53","Article","10.3897/DEZ.68.61819","1435-1951","https://api.elsevier.com/content/abstract/scopus_id/85104723344",68,1,139,164,4,0.80,4,1,5,"","",""
6,"M.E. Schnee","Recovery of Freshwater Invertebrates in Alpine Lakes and Streams following Eradication of Nonnative Trout with Rotenone",2021,"Journal of Fish and Wildlife Management","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85121521851&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85121521851&origin=inward",142,"2026-01-04 12:36:53","Article","10.3996/JFWM-20-040","1944-687X","https://api.elsevier.com/content/abstract/scopus_id/85121521851",12,2,475,484,6,1.20,6,1,5,"","",""
5,"D.T.L. Myers","Relating environmental variables with aquatic community structure in an agricultural/urban coldwater stream",2021,"Ecological Processes","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85107388325&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85107388325&origin=inward",164,"2026-01-04 12:36:53","Article","10.1186/s13717-021-00312-6","2192-1709","https://api.elsevier.com/content/abstract/scopus_id/85107388325",10,1,,,5,1.00,5,1,5,"","",""
3,"A. Caro Borrero","Relationships between environmental conditions and macroalgae structure on the benthic macroinvertebrate establishment: diversity and conservation in rivers of central Spain and Mexico",2021,"Journal of Insect Conservation","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85112508553&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85112508553&origin=inward",179,"2026-01-04 12:36:53","Article","10.1007/s10841-021-00342-7","1366-638X","https://api.elsevier.com/content/abstract/scopus_id/85112508553",25,5,769,781,3,0.60,3,1,5,"","",""
13,"S.A. Wissinger","Relationships between macroinvertebrates and detritus in freshwater wetlands",2021,"Freshwater Science","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118794750&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118794750&origin=inward",71,"2026-01-04 12:36:53","Article","10.1086/717487","2161-9549","https://api.elsevier.com/content/abstract/scopus_id/85118794750",40,4,681,698,13,2.60,13,1,5,"","",""
22,"A.P.J. Faria","Response of aquatic insects to an environmental gradient in Amazonian streams",2021,"Environmental Monitoring and Assessment","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118719575&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118719575&origin=inward",35,"2026-01-04 12:36:53","Article","10.1007/s10661-021-09553-6","0167-6369","https://api.elsevier.com/content/abstract/scopus_id/85118719575",193,11,,,22,4.40,22,1,5,"","",""
22,"S.A. Strungaru","Response of aquatic macroinvertebrates communities to multiple anthropogenic stressors in a lowland tributary river",2021,"Environmental Toxicology and Pharmacology","","https://api.elsevier.com/content/article/eid/1-s2.0-S1382668921001058","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85109070126&origin=inward",36,"2026-01-04 12:36:53","Article","10.1016/j.etap.2021.103687","1382-6689","https://api.elsevier.com/content/abstract/scopus_id/85109070126",87,,,,22,4.40,22,1,5,"","",""
7,"K. Obolewski","Response of benthic fauna to habitat heterogeneity in a shallow temperate lake",2021,"Animals","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85113331600&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85113331600&origin=inward",125,"2026-01-04 12:36:53","Article","10.3390/ani11092488","2076-2615","https://api.elsevier.com/content/abstract/scopus_id/85113331600",11,9,,,7,1.40,7,1,5,"","",""
9,"J.R. Zuedzang Abessolo","Response of benthic macroinvertebrates (ephemeroptera, plecoptera, trichoptera) to anthropogenic pressures in a context of climate change in the Ourika watershed (High Atlas of Morocco)",2021,"Hydroecologie Appliquee","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85105734597&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85105734597&origin=inward",96,"2026-01-04 12:36:53","Article","10.1051/hydro/2021001","1147-9213","https://api.elsevier.com/content/abstract/scopus_id/85105734597",21,,115,155,9,1.80,9,1,5,"","",""
20,"D.C. Mahan","Response of benthic macroinvertebrates to dam removal in the restoration of the Boardman River, Michigan, USA",2021,"Plos One","","https://api.elsevier.com/content/article/eid/1-s2.0-S1932620323225791","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85106395766&origin=inward",41,"2026-01-04 12:36:53","Article","10.1371/journal.pone.0245030","1932-6203","https://api.elsevier.com/content/abstract/scopus_id/85106395766",16,5,,,20,4.00,20,1,5,"","",""
14,"S. Quadroni","Response of benthic macroinvertebrates to different hydropower off-stream diversion schemes",2021,"Ecohydrology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85097487359&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85097487359&origin=inward",66,"2026-01-04 12:36:53","Article","10.1002/eco.2267","1936-0584","https://api.elsevier.com/content/abstract/scopus_id/85097487359",14,5,,,14,2.80,14,1,5,"","",""
5,"A. West","Response of macroinvertebrates to industrial warm discharges: the River Shannon case study (Ireland)",2021,"Inland Waters","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85107567339&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85107567339&origin=inward",155,"2026-01-04 12:36:53","Article","10.1080/20442041.2021.1904761","2044-2041","https://api.elsevier.com/content/abstract/scopus_id/85107567339",11,3,381,395,5,1.00,5,1,5,"","",""
3,"O. Munjiu","Review of Aquatic Arthropods (Phylum Arthropoda) in the Republic of Moldova",2021,"Acta Zoologica Bulgarica","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122059415&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122059415&origin=inward",190,"2026-01-04 12:36:53","Review","","0324-0770","https://api.elsevier.com/content/abstract/scopus_id/85122059415",73,1,31,50,3,0.60,3,1,5,"","",""
8,"H. Ibrahimi","Rhyacophila siparantum sp. nov. (Trichoptera: Rhyacophilidae), a new species of the R. philopotamoides species group from the Republic of Kosovo with molecular and ecological notes",2021,"Ecologica Montenegrina","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85126359465&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85126359465&origin=inward",117,"2026-01-04 12:36:53","Article","10.37828/EM.2021.49.1","2337-0173","https://api.elsevier.com/content/abstract/scopus_id/85126359465",49,,1,19,8,1.60,8,1,5,"","",""
60,"J. Turunen","Riparian forests can mitigate warming and ecological degradation of agricultural headwater streams",2021,"Freshwater Biology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85100446129&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100446129&origin=inward",5,"2026-01-04 12:36:53","Article","10.1111/fwb.13678","0046-5070","https://api.elsevier.com/content/abstract/scopus_id/85100446129",66,4,785,798,60,12.00,60,1,5,"","",""
4,"A. Pachomski","Rusty blackbird (Euphagus carolinus) foraging habitat and prey availability in new england: Implications for conservation of a declining boreal bird species",2021,"Diversity","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85102360666&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85102360666&origin=inward",173,"2026-01-04 12:36:53","Article","10.3390/d13020099","1424-2818","https://api.elsevier.com/content/abstract/scopus_id/85102360666",13,2,1,15,4,0.80,4,1,5,"","",""
4,"A.F.A. Al-Zankana","Secondary production of macroinvertebrates as indicators of success in stream rehabilitation",2021,"River Research and Applications","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85097526489&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85097526489&origin=inward",170,"2026-01-04 12:36:53","Article","10.1002/rra.3762","1535-1459","https://api.elsevier.com/content/abstract/scopus_id/85097526489",37,3,408,422,4,0.80,4,1,5,"","",""
6,"M. Tszydel","SEM-EDX analysis of heavy metals in anal papillae of Hydropsyche angustipennis larvae (Trichoptera, Insecta) as a support for water quality assessment",2021,"European Zoological Journal","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85107969851&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85107969851&origin=inward",144,"2026-01-04 12:36:53","Article","10.1080/24750263.2021.1931490","2475-0263","https://api.elsevier.com/content/abstract/scopus_id/85107969851",88,1,718,730,6,1.20,6,1,5,"","",""
9,"D. Guo","Social calls influence the foraging behavior in wild big-footed myotis",2021,"Frontiers in Zoology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85098870503&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85098870503&origin=inward",105,"2026-01-04 12:36:53","Article","10.1186/s12983-020-00384-8","1742-9994","https://api.elsevier.com/content/abstract/scopus_id/85098870503",18,1,,,9,1.80,9,1,5,"","",""
6,"M.M.M. Myburgh","South Africa’s contribution of insect records on the BOLD system",2021,"Molecular Biology Reports","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85117070693&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85117070693&origin=inward",136,"2026-01-04 12:36:53","Review","10.1007/s11033-021-06822-y","0301-4851","https://api.elsevier.com/content/abstract/scopus_id/85117070693",48,12,8211,8220,6,1.20,6,1,5,"","",""
3,"L.V. Golovatyuk","Spatial distribution of macrozoobenthos communities in a plain river of a semi-desert zone",2021,"Vestnik Tomskogo Gosudarstvennogo Universiteta Biologiya","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85105457618&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85105457618&origin=inward",196,"2026-01-04 12:36:53","Article","10.17223/19988591/53/7","1998-8591","https://api.elsevier.com/content/abstract/scopus_id/85105457618",,53,131,150,3,0.60,3,1,5,"","",""
23,"H.L. Lubanga","Spatial variability in water quality and macroinvertebrate assemblages across a disturbance gradient in the Mara River Basin, Kenya",2021,"Ecohydrology and Hydrobiology","","https://api.elsevier.com/content/article/eid/1-s2.0-S1642359321000288","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85104319129&origin=inward",31,"2026-01-04 12:36:53","Article","10.1016/j.ecohyd.2021.03.001","1642-3593","https://api.elsevier.com/content/abstract/scopus_id/85104319129",21,4,718,730,23,4.60,23,1,5,"","",""
15,"V.S. Saito","Stochastic colonisation dynamics can be a major driver of temporal β diversity in Atlantic Forest coastal stream communities",2021,"Freshwater Biology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85107333513&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85107333513&origin=inward",58,"2026-01-04 12:36:53","Article","10.1111/fwb.13738","0046-5070","https://api.elsevier.com/content/abstract/scopus_id/85107333513",66,8,1560,1570,15,3.00,15,1,5,"","",""
