Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
153,L. Casatti,"Aquatic macrophytes as feeding site for small fishes in the Rosana Reservoir, Paranapanema River, southeastern Brazil.",2003,Brazilian Journal of Biology Revista Brasleira De Biologia,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0642370851&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0642370851&origin=inward,95,2025-12-12 18:13:07,Article,10.1590/S1519-69842003000200006,1519-6984,https://api.elsevier.com/content/abstract/scopus_id/0642370851,63.0,2.0,213.0,222.0,153,6.95,153,1,22,"In the present investigation we studied the feeding habits of the fishes associated with aquatic macrophytes in the Rosana Reservoir, southeastern Brazil. Twenty fish species were collected during four field trips, regularly distributed across the dry and wet seasons. Focal snorkeling observations of the fishes were made over a total of six hours. Nine species were present in abundances of more than 1% and, therefore, had their feeding habits analyzed. Hemigrammus marginatus, Roeboides paranensis, Hyphessobrycon eques, Astyanax altiparanae, Serrasalmus spilopleura, and Bryconamericus stramineus were predominantly invertivores, with predominance of aquatic insects (Diptera, Ephemeroptera, and Trichoptera immatures) among their food items. The predominantly algivores were Apareiodon affinis, Serrapinnus notomelas, and Satanoperca pappaterra, with high frequency of filamentous blue-green algae, diatoms, clorophyts, and periderm. The different microhabitat exploitation plus diet composition suggests partitioning of resources and absence of food competition among the most representative fish species in the studied community, indicating the importance of the naturalistic approach to fish ecology studies.",,
153,A. Wagenhoff,Macroinvertebrate responses along broad stressor gradients of deposited fine sediment and dissolved nutrients: A stream mesocosm experiment,2012,Journal of Applied Ecology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84863993906&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84863993906&origin=inward,96,2025-12-12 18:13:07,Article,10.1111/j.1365-2664.2012.02162.x,0021-8901,https://api.elsevier.com/content/abstract/scopus_id/84863993906,49.0,4.0,892.0,902.0,153,11.77,153,1,13,"Summary 1. Degradation of freshwater ecosystems is a major concern worldwide. Agriculture introduces multiple stressors to streams, presenting a challenge for freshwater managers who must understand the relative strengths of individual stressor effects and their combined multiple‐stressor effects. 2. Using a replicated regression design, we manipulated levels of fine sediment and nutrients to create a broad eight‐point gradient for each stressor across 128 stream mesocosms to determine the shapes of macroinvertebrate responses after 21 days of exposure. 3. Subsidy–stress response patterns occurred along both stressor gradients. Sediment addition provided an initial subsidy for some pollution‐tolerant taxa and total macroinvertebrate density, but produced consistently negative effects for other taxa, total taxon richness and the density and richness of pollution‐sensitive Ephemeroptera, Plecoptera, Trichoptera (EPT) taxa. Nutrient enrichment provided an initial subsidy for densities of two common EPT taxa, total EPT density, macroinvertebrate and EPT taxon richness. 4. Few macroinvertebrate variables were affected by a single stressor (always fine sediment). The majority of responses were additive multiple‐stressor patterns, although Chironomidae density and EPT taxon richness followed complex synergistic patterns. 5. Fine sediment was a much more pervasive stressor than augmented nutrient concentrations. Overall, macroinvertebrate traits responded to stressors as strongly as community variables or individual taxa. 6. Synthesis and applications . Managing both fine sediment and nutrient inputs from agriculture is crucial to achieve good stream condition but priority should be given to minimizing fine sediment, which should be maintained below a threshold of 5% cover and 0·5‐mm depth. Managers also need to be wary of interactive multiple‐stressor effects because ecological outcomes of an increase in stressor load may be worse than predicted based on the knowledge of single‐stressor effects.",,
150,M.R. Vinson,Broad-scale geographical patterns in local stream insect genera richness,2003,Ecography,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0347033377&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0347033377&origin=inward,97,2025-12-12 18:13:07,Article,10.1111/j.0906-7590.2003.03397.x,0906-7590,https://api.elsevier.com/content/abstract/scopus_id/0347033377,26.0,6.0,751.0,767.0,150,6.82,150,1,22,"Comprehensive global studies of stream invertebrate assemblages are rare and have produced contradictory results. To address this shortcoming, we compiled data from 495 published estimates of local genera richness for three orders of stream‐dwelling insects (Ephemeroptera, Plecoptera, Trichoptera) from throughout the world and used these data to describe global geographic patterns in stream insect genera richness and to address two questions: 1) does local stream insect richness vary more with regional historical factors or with local ecological factors?, and 2) to what extent have streams converged in the number of taxa they support? Maximum genera richness varied sharply across the range of latitude examined from the south to north poles for all three orders of aquatic insects. Ephemeroptera richness showed 3 peaks (∼30°S, 10°N, and 40°N) with highest richness near 5–10°N and 40°N latitude. Plecoptera richness was distinctly highest at ∼40°N latitude with a similar peak at 40°S latitude. Trichoptera richness showed less latitudinal variation than the other taxa but was slightly higher near the equator and at 40°N and S latitude than at other latitudes. Genera richness generally declined with increasing elevation, except for Plecoptera. Maximum genera richness increased steadily with a measure of regional terrestrial net primary production and declined sharply with a measure of hydrologic disturbance for all orders. Richness varied widely among both biogeographical realms and biomes, although ca 2 times as much variation in richness was associated with biome as biogeographic realm. Richness for each order was highest in different biogeographic realms, but all orders had highest richness in broadleaf forest biomes. These latter results imply that spatial variation in local richness of stream insects is more strongly affected by contemporary ecological factors than by historical biogeography and that maintenance of intact forested landscapes may be critical to the conservation of stream invertebrate faunas.",,
149,D.M.P.d. Castro,Land cover disturbance homogenizes aquatic insect functional structure in neotropical savanna streams,2018,Ecological Indicators,,https://api.elsevier.com/content/article/eid/1-s2.0-S1470160X17305988,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85029688385&origin=inward,98,2025-12-12 18:13:07,Article,10.1016/j.ecolind.2017.09.030,1470-160X,https://api.elsevier.com/content/abstract/scopus_id/85029688385,84.0,,573.0,582.0,149,21.29,149,1,7,,,
147,F.B. Antwi,Toxicological effects of pyrethroids on non-target aquatic insects,2015,Environmental Toxicology and Pharmacology,,https://api.elsevier.com/content/article/eid/1-s2.0-S1382668915301010,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84945289770&origin=inward,99,2025-12-12 18:13:07,Review,10.1016/j.etap.2015.09.023,1382-6689,https://api.elsevier.com/content/abstract/scopus_id/84945289770,40.0,3.0,915.0,923.0,147,14.7,147,1,10,"The toxicological effects of pyrethroids on non-target aquatic insects are mediated by several modes of entry of pyrethroids into aquatic ecosystems, as well as the toxicological characteristics of particular pyrethroids under field conditions. Toxicokinetics, movement across the integument of aquatic insects, and the toxicodynamics of pyrethroids are discussed, and their physiological, symptomatic and ecological effects evaluated. The relationship between pyrethroid toxicity and insecticide uptake is not fully defined. Based on laboratory and field data, it is likely that the susceptibility of aquatic insects (vector and non-vector) is related to biochemical and physiological constraints associated with life in aquatic ecosystems. Understanding factors that influence aquatic insects susceptibility to pyrethroids is critical for the effective and safe use of these compounds in areas adjacent to aquatic environments.",,
147,J. Maxted,Assessment framework for mid-Atlantic coastal plain streams using benthic macroinvertebrates,2000,Journal of the North American Benthological Society,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0034163608&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0034163608&origin=inward,100,2025-12-12 18:13:07,Article,10.2307/1468286,0887-3593,https://api.elsevier.com/content/abstract/scopus_id/0034163608,19.0,1.0,128.0,144.0,147,5.88,147,1,25,"A collaborative study among 6 states along the mid-Atlantic seaboard of the USA developed a consistent approach for collecting and interpreting macroinvertebrate data for low-gradient streams of the coastal plain. The study had 3 objectives: 1) to evaluate the validity of aggregating reference site data into a single bioregion, 2) to select biological metrics that best discriminated reference sites from sites impaired by habitat disturbance and organic pollution, and 3) to combine these metrics into an index of biological quality. Macroinvertebrate, physical habitat, and water-quality data were collected in 106 streams during autumn 1995. Fifty-five sites were reference, 34 sites had habitat stresses, and 17 sites had water-quality stresses. Classification of reference sites divided the coastal plain into 3 bioregions, separated north and south by Chesapeake Bay and separated east and west by ecoregion. Five metrics were effective at discriminating impairment: number of taxa, number of Ephemeroptera, Plecoptera, and Trichoptera (EPT) taxa, % Ephemeroptera, Hilsenhoff Biotic Index, and % clinger mode of existence. An aggregated index, the Coastal Plain Macroinvertebrate Index (CPMI), was developed using these metrics. The CPMI accurately identified 86% of impaired sites. The precision of CPMI scores was estimated to be ±10% (3 scoring units out of 30) at the 90% confidence interval. The CPMI accurately assigned both habitat disturbance and water-quality impairment indicating a similar degree of ecological impact from these 2 stressors. Guidance is provided for applying the CPMI to other macroinvertebrate data sets in the region.",,
146,R. Pitman,Transmitter substances in insects: A review,1971,Comparative and General Pharmacology,,https://api.elsevier.com/content/article/eid/1-s2.0-0010403571900607,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0015115556&origin=inward,101,2025-12-12 18:13:07,Article,10.1016/0010-4035(71)90060-7,0010-4035,https://api.elsevier.com/content/abstract/scopus_id/0015115556,2.0,7.0,347.0,371.0,146,2.7,146,1,54,,,
146,F.C. De Moor,Global diversity of caddisflies (Trichoptera: Insecta) in freshwater,2008,Hydrobiologia,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=38149088169&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=38149088169&origin=inward,102,2025-12-12 18:13:07,Review,10.1007/s10750-007-9113-2,0018-8158,https://api.elsevier.com/content/abstract/scopus_id/38149088169,595.0,1.0,393.0,407.0,146,8.59,146,1,17,,,
146,C.C. Morse,"Impervious surface area as a predictor of the effects of urbanization on stream insect communities in Maine, U.S.A",2003,Environmental Monitoring and Assessment,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0142244257&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0142244257&origin=inward,103,2025-12-12 18:13:07,Review,10.1023/A:1025821622411,0167-6369,https://api.elsevier.com/content/abstract/scopus_id/0142244257,89.0,1.0,95.0,127.0,146,6.64,146,1,22,,,
146,A. Previšić,"Pleistocene divergence of Dinaric Drusus endemics (Trichoptera, Limnephilidae) in multiple microrefugia within the Balkan Peninsula",2009,Molecular Ecology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=58849100373&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=58849100373&origin=inward,104,2025-12-12 18:13:07,Article,10.1111/j.1365-294X.2008.04046.x,0962-1083,https://api.elsevier.com/content/abstract/scopus_id/58849100373,18.0,4.0,634.0,647.0,146,9.13,146,1,16,"Abstract The Balkan Peninsula is one of three major European refugial areas. It has high biodiversity and endemism, but data on the age and origin of its fauna, especially endemics, are limited. Mitochondrial sequence data (COI and 16S genes) were used to study the population structure and phylogeography of the caddisfly Drusus croaticus and the phylogeny and divergence of seven other Drusus species, mostly range‐restricted endemics of the Dinaric region of the Balkan Peninsula. The divergence of D. croaticus populations in Croatia and allopatric Drusus species in Bosnia dated to the Pleistocene, showing the importance of this time period for the origin and diversification of Balkan endemic taxa. The divergence of more distantly related species dated to the Late Miocene/Early Pliocene. Population genetic and phylogeographic analysis of 115 individuals from 11 populations of D. croaticus revealed a high level of genetic differentiation and absence of gene flow between populations separated by more than 10 km. The existence of allopatrically fragmented lineages in D. croaticus and the endemic Bosnian species is most likely the result of long‐term isolation in multiple microrefugia, probably due to the specific habitat requirements and life‐history traits of Drusinae coupled with the topographic complexity and historical changes in geomorphology of the region. Overall, these findings shed light on the processes generating the high genetic complexity of this refugial region that parallels the ‘refugia within refugia’ pattern widely reported from the Iberian refugium.",,
146,N.A.P. da Silva,"Seasonality in insect abundance in the ""Cerrado"" of Goiás State, Brazil",2011,Revista Brasileira De Entomologia,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79956362885&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79956362885&origin=inward,105,2025-12-12 18:13:07,Article,10.1590/S0085-56262011000100013,0085-5626,https://api.elsevier.com/content/abstract/scopus_id/79956362885,55.0,1.0,79.0,87.0,146,10.43,146,1,14,"Sazonalidade na abundância de insetos no Cerrado de Goiás, Brasil. Alguns estudos fornecem evidências de que os insetos tropicais possuem variação na abundância entre as estações seca e chuvosa. No Cerrado brasileiro, a alternância entre seca e chuva é particularmente evidente. O objetivo desse estudo foi avaliar se existe variação sazonal na abundância de insetos em uma área de Cerrado em Pirenópolis, Goiás, Brasil. As amostras foram coletadas quinzenalmente com armadilha luminosa, entre setembro/2005 e agosto/2006. Os insetos coletados foram separados em nível de ordem e contados. Foi realizada uma análise faunística para selecionar as ordens de insetos predominantes, uma regressão linear múltipla para verificar a relação das variáveis climáticas (temperatura e precipitação) com a abundância de insetos e uma análise circular de distribuição para se avaliar a existência de sazonalidade na abundância das ordens de insetos. Foram coletados 34.741 espécimes de insetos pertencentes a 19 ordens. As ordens com mais espécimes foram Hymenoptera (8.022), Coleoptera (6.680), Diptera (6.394), Lepidoptera (6.223), Isoptera (2.272), Hemiptera (2.240) e Trichoptera (1.967), que somaram 97,3% do total coletado. Todas as ordens, com exceção de Diptera, Isoptera e Trichoptera, apresentaram relação com temperatura, e todas as ordens com exceção de Diptera, apresentaram distribuição agrupada, com maior abundância na transição seca (setembro) e chuva (outubro/novembro). Discussão sobre a sazonalidade na abundância dos Insecta é apresentada.",,
145,A. Keast,"The introduced aquatic macrophyte, Myriophyllum spicatum, as habitat for fish and their invertebrate prey.",1984,Canadian Journal of Zoology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0021553084&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0021553084&origin=inward,106,2025-12-12 18:13:07,Article,10.1139/z84-186,0008-4301,https://api.elsevier.com/content/abstract/scopus_id/0021553084,62.0,7.0,1289.0,1303.0,145,3.54,145,1,41,"The exotic macrophyte Myriophyllum spicatum spread widely in Lake Opinicon, Ontario, after 1974, dominating the 2.0- to 3.5-m depth zone which had previously been largely open water. In the shallows it formed beds within the species-rich native Potamogeton–Vallisneria community. This paper compares fish and prey-invertebrate abundance and distribution (i) before and after the milfoil invasion for a series of depth zones (1972 relative to 1979–1980), and (ii) in communities of M. spicatum relative to native macrophytes in the littoral zone shallows in the summer of 1980. At a depth of 2.0–3.5 m (major M. spicatum zone), there were significantly fewer bluegill but more black crappie and golden shiner in 1979–1980 compared with 1972, and significantly fewer isopods, chironomid and trichopteran larvae, and ephemeropteran nymphs. Differences were greatest in late summer. Inshore and offshore from the M. spicatum zone, differences were minor, suggesting that the invader, not time, was responsible. At a 1.0- to 1.3-m depth in the summer of 1980, three to four times as many fish occurred during the daytime feeding period in the Potamogeton–Vallisneria community than in the M. spicatum area. In the benthos, beneath the native beds, five major taxa of prey invertebrates were three to seven times more abundant. The foliage of Potamogeton plus Vallisneria supported twice as many invertebrates per square metre in late summer than did M. spicatum. Insect emergences over the summer (May–September) were twice as high. Up to the present, the net impact of the habitat change on the fish populations of Lake Opinicon has not been great. If in the future M. spicatum were to replace the rich native macrophyte beds in the shallows, this would be cause for concern.",,
145,J.M. McCarthy,Coupling long-term studies with meta-analysis to investigate impacts of non-native crayfish on zoobenthic communities,2006,Freshwater Biology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33645071924&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=33645071924&origin=inward,107,2025-12-12 18:13:07,Article,10.1111/j.1365-2427.2005.01485.x,0046-5070,https://api.elsevier.com/content/abstract/scopus_id/33645071924,51.0,2.0,224.0,235.0,145,7.63,145,1,19,"Summary 1. Biological invasions are widely recognised as a significant component of human‐caused environmental change and a primary threat to native biodiversity. The negative impacts of species invasions are particularly evident for freshwater crayfish faunas. 2. This study provides novel insight into the ecological effects of native and non‐native crayfish on zoobenthic communities (with emphasis on the non‐native rusty crayfish, Orconectes rusticus ) across broad scales by combining a meta‐analysis of small‐scale experimental studies with a long‐term observational study conducted over a 24 year period in Sparkling Lake, Wisconsin, U.S.A. (46°00′N, 89°42′W). 3. The meta‐analysis summarised quantitatively the results of cage experiments for seven species of crayfish spanning four continents. We found that total zoobenthos densities (primarily Gastropoda and Diptera) were significantly lower in treatments containing crayfish relative to controls; a result that was significant for non‐native crayfish but not for crayfish in their native range, perhaps owing to a small sample size. In contrast to other species, rusty crayfish were also negatively associated with Ephemeroptera. 4. Results from the time series analysis comparing temporal trends in rusty crayfish and invertebrate abundances from Sparkling Lake were consistent with the findings from the meta‐analysis. Rusty crayfish were negatively correlated with the abundance of total zoobenthos, Diptera, Ephemeroptera and Odonata, as well as families of Trichoptera. 5. By coupling the results from short and long‐term research, our study offers greater insight into the nature of crayfish‐invertebrate interactions in aquatic systems, revealing consistent effects of invasive crayfish on native fauna. The control and management of invasive species is facilitated by the knowledge that well executed small‐scale studies may be extrapolated to understand larger‐scale ecological interactions.",,
144,H. Smith,The influence of habitat structure and flow permanence on invertebrate communities in karst spring systems,2003,Hydrobiologia,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0346039310&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0346039310&origin=inward,108,2025-12-12 18:13:07,Article,10.1023/B:HYDR.0000008501.55798.20,0018-8158,https://api.elsevier.com/content/abstract/scopus_id/0346039310,510.0,,53.0,66.0,144,6.55,144,1,22,,,
144,B.J. Kefford,"Relative salinity tolerance of macroinvertebrates from the Barwon River, Victoria, Australia",2003,Marine and Freshwater Research,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0345166864&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0345166864&origin=inward,109,2025-12-12 18:13:07,Article,10.1071/MF02081,1323-1650,https://api.elsevier.com/content/abstract/scopus_id/0345166864,54.0,6.0,755.0,765.0,144,6.55,144,1,22,"Salinity levels are rising in many freshwater environments, yet there are few direct measurements of salinity tolerance of organisms likely to be salt sensitive. The relative salinity tolerance to artificial seawater of macroinvertebrates from the Barwon River in Victoria, Australia, was assessed by measuring the 72-h lethal concentrations required to kill 50% of individuals (LC50). LC50 values ranged from an electrical conductivity of 5.5 to 76 mS cm–1 (mean 31 mS cm–1, n = 57) and followed a log-normal distribution. The most salt-sensitive groups tested were Baetidae (LC50 value range: 5.5–6.2 mS cm–1), Chironomidae (10 mS cm–1) and several soft-bodied non-arthropods (Oligochaeta, Gastropoda, Nematomorpha, Tricladida and Hirudinea; 9–14 mS cm–1). Other groups, from least to most tolerant, were non-baetid Ephmeroptera (&amp;gt;12.6–15 mS cm–1), Plecoptera (&amp;gt;12.6–&amp;gt;20 mS cm–1), Trichoptera (9–&amp;gt;26 mS cm–1), Corixidae (18–26 mS cm–1), non-corixid Hemiptera (33–44 mS cm–1), Coleoptera (19–54 mS cm–1), Hydracarina (39 mS cm–1) and Odonata (30–55 mS cm–1), and macrocrustaceans (Decapoda, Isopoda and Amphipoda; 38–76 mS cm–1).",,
143,W.H. Clements,Effects of major ions on natural benthic communities: An experimental assessment of the US Environmental Protection Agency aquatic life benchmark for conductivity,2016,Freshwater Science,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84960843393&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84960843393&origin=inward,110,2025-12-12 18:13:07,Article,10.1086/685085,2161-9549,https://api.elsevier.com/content/abstract/scopus_id/84960843393,35.0,1.0,126.0,138.0,143,15.89,143,1,9,"Elevated concentrations of HCO3−, Cl−, SO42−, Mg2+, Na+, and Ca2+ in freshwater ecosystems are often associated with anthropogenic disturbances. The US Environmental Protection Agency developed a field-based specific conductance (SC) benchmark of 300 µS/cm for streams affected by mountain-top mining operations. The benchmark has been criticized because of the potential influence of confounding variables and difficulty in demonstrating a causal relationship between elevated SC and macroinvertebrate responses. We conducted 4 stream mesocosm experiments to quantify the effects of major ions on aquatic insect assemblages. We exposed insects from streams with low (60–72 µS/cm) and moderate (200–250 µS/cm) SC to major ions at values bracketing 300 µS/cm. We measured community metabolism, macroinvertebrate drift, community composition, and survival. Sixty-six taxa were exposed to NaHCO3, MgSO4, and NaCl in 4 mesocosm experiments, and 8 dominant families/subfamilies occurred in sufficient densities to develop SC-response relationships. Significant SC-response relationships occurred for each major ion tested. Drift increased and community metabolism decreased with increasing SC. Ephemeroptera were highly sensitive, whereas Trichoptera and Diptera were relatively tolerant. EC20 values (the SC that resulted in a 20% difference from controls) ranged from 151 to 3615 µS/cm and were >300 µS/cm for most endpoints. Mayfly drift, abundance of baetid and heptageniid mayflies, total mayfly abundance, and community metabolism were affected at SC levels near or <300 µS/cm. EC20 values were lower for NaHCO3 and MgSO4 than for NaCl, indicating greater toxicity of these 2 salts. Effects were greater on communities from the low- than the high-SC stream. Thus, accounting for context-dependent responses may be important when establishing contaminant benchmarks or thresholds. The 300-µS/cm benchmark is protective of aquatic insect communities in naturally low-conductivity streams.",,
143,A. Ruhí,Bioaccumulation and trophic magnification of pharmaceuticals and endocrine disruptors in a Mediterranean river food web,2016,Science of the Total Environment,,https://api.elsevier.com/content/article/eid/1-s2.0-S0048969715302047,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84945455032&origin=inward,111,2025-12-12 18:13:07,Article,10.1016/j.scitotenv.2015.06.009,0048-9697,https://api.elsevier.com/content/abstract/scopus_id/84945455032,540.0,,250.0,259.0,143,15.89,143,1,9,,,
143,C.D. Matthaei,"Impacts of fine sediment addition to tussock, pasture, dairy and deer farming streams in New Zealand",2006,Freshwater Biology,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33749846849&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=33749846849&origin=inward,112,2025-12-12 18:13:07,Article,10.1111/j.1365-2427.2006.01643.x,0046-5070,https://api.elsevier.com/content/abstract/scopus_id/33749846849,51.0,11.0,2154.0,2172.0,143,7.53,143,1,19,"Summary 1. Increased fine sediment input caused by agricultural development is expected to act as a stressor for stream ecosystems. In a large‐scale field experiment, we added fine river sand to 50‐m reaches of three second‐order streams in each of four categories of catchment development (ungrazed tussock grasslands, grazed pasture, dairying and deer farming) and measured the responses of macroinvertebrates and aquatic moss. 2. Before addition, fine sediment cover differed between land uses, being lowest in tussock (7%), intermediate in pasture (30%) and dairy (47%) and highest in deer streams (88%). Sediment addition increased cover by one land‐use category (e.g. augmented sediment cover in tussock streams was similar to pre‐existing cover in pasture streams), and cover remained high in impact reaches (compared with controls) throughout the 5‐week experiment. Sediment addition did not change concentrations of phosphate, nitrate and ammonium, which were generally highest in dairy streams and lowest in tussock streams. 3. Aquatic mosses (most common in tussock, absent in dairy and deer), invertebrate density (highest in deer, lowest in tussock), taxon richness (highest in pasture, lowest in deer) and diversity (highest in pasture and tussock, lowest in dairy and deer) all differed between land uses. Sediment addition resulted in reductions of moss cover, invertebrate taxon richness and richness of Ephemeroptera, Plecoptera and Trichoptera in impact relative to control reaches. 4. The impact of sediment addition was strongest in pasture streams where pre‐existing sediment cover was moderate and richness and diversity of the invertebrate community highest. However, even in the already sediment‐rich and species‐poor deer streams, density of one common taxon was reduced significantly by sediment addition, and another two were affected in the same way in dairy streams, the second‐most intense land use. 5. Our experiment has disentangled the impact of sediment addition from other concomitant land‐use effects that could not be reliably distinguished in previous research, which has mainly consisted of correlative studies or unrealistically small‐scale experiments.",,
143,B.J. Kefford,Salinized rivers: Degraded systems or new habitats for salt-tolerant faunas?,2016,Biology Letters,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84962393436&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84962393436&origin=inward,113,2025-12-12 18:13:07,Review,10.1098/rsbl.2015.1072,1744-9561,https://api.elsevier.com/content/abstract/scopus_id/84962393436,12.0,3.0,,,143,15.89,143,1,9,"Anthropogenic salinization of rivers is an emerging issue of global concern, with significant adverse effects on biodiversity and ecosystem functioning. Impacts of freshwater salinization on biota are strongly mediated by evolutionary history, as this is a major factor determining species physiological salinity tolerance. Freshwater insects dominate most flowing waters, and the common lotic insect orders Ephemeroptera (mayflies), Plecoptera (stoneflies) and Trichoptera (caddisflies) are particularly salt-sensitive. Tolerances of existing taxa, rapid adaption, colonization by novel taxa (from naturally saline environments) and interactions between species will be key drivers of assemblages in saline lotic systems. Here we outline a conceptual framework predicting how communities may change in salinizing rivers. We envision that a relatively small number of taxa will be saline-tolerant and able to colonize salinized rivers (e.g. most naturally saline habitats are lentic; thus potential colonizers would need to adapt to lotic environments), leading to depauperate communities in these environments.",,
142,S.T. Mereta,Development of a multimetric index based on benthic macroinvertebrates for the assessment of natural wetlands in Southwest Ethiopia,2013,Ecological Indicators,,https://api.elsevier.com/content/article/eid/1-s2.0-S1470160X13000459,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84874601271&origin=inward,114,2025-12-12 18:13:07,Article,10.1016/j.ecolind.2013.01.026,1470-160X,https://api.elsevier.com/content/abstract/scopus_id/84874601271,29.0,,510.0,521.0,142,11.83,142,1,12,,,
142,M.L. Miserendino,Macroinvertebrate assemblages in Andean Patagonian rivers and streams: Environmental relationships,2001,Hydrobiologia,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0035245090&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0035245090&origin=inward,115,2025-12-12 18:13:07,Article,10.1023/A:1017519216789,0018-8158,https://api.elsevier.com/content/abstract/scopus_id/0035245090,444.0,,147.0,158.0,142,5.92,142,1,24,,,
142,D.M. DeNicola,Impact of acid mine drainage on benthic communities in streams: The relative roles of substratum vs. aqueous effects,2002,Environmental Pollution,,https://api.elsevier.com/content/article/eid/1-s2.0-S0269749102001069,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0036010579&origin=inward,116,2025-12-12 18:13:07,Article,10.1016/S0269-7491(02)00106-9,0269-7491,https://api.elsevier.com/content/abstract/scopus_id/0036010579,119.0,3.0,303.0,315.0,142,6.17,142,1,23,,,
141,D.J. Cain,Linking metal bioaccumulation of aquatic insects to their distribution patterns in a mining-impacted river,2004,Environmental Toxicology and Chemistry,,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=31244431852&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=31244431852&origin=inward,117,2025-12-12 18:13:07,Article,10.1897/03-291,0730-7268,https://api.elsevier.com/content/abstract/scopus_id/31244431852,23.0,6.0,1463.0,1473.0,141,6.71,141,1,21,"Abstract Although the differential responses of stream taxa to metal exposure have been exploited for bioassessment and monitoring, the mechanisms affecting these responses are not well understood. In this study, the subcellular partitioning of metals in operationally defined metal-sensitive and detoxified fractions were analyzed in five insect taxa. Samples were collected in two separate years along an extensive metal contamination gradient in the Clark Fork River (MT, USA) to determine if interspecific differences in the metal concentrations of metal-sensitive fractions and detoxified fractions were linked to the differences in distributions of taxa relative to the gradient. Most of the Cd, Cu, and Zn body burdens were internalized and potentially biologically active in all taxa, although all taxa appeared to detoxify metals (e.g., metal bound to cytosolic metal-binding proteins). Metal concentrations associated with metal-sensitive fractions were highest in the mayflies Epeorus albertae and Serratella tibialis, which were rare or absent from the most contaminated sites but occurred at less contaminated sites. Relatively low concentrations of Cu were common to the tolerant taxa Hydropsyche spp. and Baetis spp., which were widely distributed and dominant in the most contaminated sections of the river. This suggested that distributions of taxa along the contamination gradient were more closely related to the bioaccumulation of Cu than of other metals. Metal bioaccumulation did not appear to explain the spatial distribution of the caddisfly Arctopsyche grandis, considered to be a bioindicator of metal effects in the river. Thus, in this system the presence/absence of most of these taxa from sites where metal exposure was elevated could be differentiated on the basis of differences in metal bioaccumulation.",,
