Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
14,"C. Brand","Life history strategies and production of caddisflies in a perennial headwater stream in Patagonia",2011,"Hydrobiologia","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79960566087&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79960566087&origin=inward",103,"2026-01-04 11:54:28","Article","10.1007/s10750-011-0768-3","0018-8158","https://api.elsevier.com/content/abstract/scopus_id/79960566087",673,1,137,151,14,0.93,14,1,15,"","",""
24,"J. Smith","Long-term benthic macroinvertebrate community monitoring to assess pollution abatement effectiveness",2011,"Environmental Management","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79959376083&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79959376083&origin=inward",62,"2026-01-04 11:54:28","Article","10.1007/s00267-010-9610-3","0364-152X","https://api.elsevier.com/content/abstract/scopus_id/79959376083",47,6,1077,1095,24,1.60,24,1,15,"","",""
9,"S.U. Bhat","Macro invertebrate community from Sonamarg streams of Kashmir Himalaya",2011,"Pakistan Journal of Biological Sciences","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79957527223&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79957527223&origin=inward",128,"2026-01-04 11:54:28","Article","10.3923/pjbs.2011.182.194","1028-8880","https://api.elsevier.com/content/abstract/scopus_id/79957527223",14,3,182,194,9,0.60,9,1,15,"","",""
8,"B.F.J.V. Rosa","Macroinvertebrates associated with bryophyta in a first-order Atlantic Forest stream",2011,"Zoologia","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79961088161&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79961088161&origin=inward",134,"2026-01-04 11:54:28","Article","10.1590/S1984-46702011000300009","1984-4670","https://api.elsevier.com/content/abstract/scopus_id/79961088161",28,3,351,356,8,0.53,8,1,15,"","",""
6,"C.S. Rǎescu","Macrozoobenthic community structure and dynamics in Cerna river (Western Romania)",2011,"Aacl Bioflux","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=78651400142&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=78651400142&origin=inward",147,"2026-01-04 11:54:28","Article","","1844-8143","https://api.elsevier.com/content/abstract/scopus_id/78651400142",4,1,79,87,6,0.40,6,1,15,"","",""
5,"P.H. Graves","Mayfly and stonefly distribution in the mainstem Cahaba River, Alabama",2011,"Southeastern Naturalist","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=80053494611&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=80053494611&origin=inward",160,"2026-01-04 11:54:28","Article","10.1656/058.010.0307","1528-7092","https://api.elsevier.com/content/abstract/scopus_id/80053494611",10,3,477,488,5,0.33,5,1,15,"","",""
6,"B.G. Gall","Mechanics and Ecological Role of Swimming Behavior in the Caddisfly Larvae Triaenodes tardus",2011,"Journal of Insect Behavior","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79957485955&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79957485955&origin=inward",144,"2026-01-04 11:54:28","Article","10.1007/s10905-011-9260-1","0892-7553","https://api.elsevier.com/content/abstract/scopus_id/79957485955",24,4,317,328,6,0.40,6,1,15,"","",""
0,"Z. Pastuchová","Microhabitat preferences of selected taxa of aquatic insect larvae (Ephemeroptera, Plecoptera, Trichoptera) applied to small submountain streams (Slovakia)",2011,"Insect Habitats Characteristics Diversity and Management","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84892204990&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84892204990&origin=inward",200,"2026-01-04 11:54:28","Book Chapter","","","https://api.elsevier.com/content/abstract/scopus_id/84892204990",,,105,132,0,0.00,0,1,15,"","",""
8,"B. Statzner","Mineral grain availability and pupal-case building by lotic caddisflies: Effects on case architecture, stability and building expenses",2011,"Limnologica","","https://api.elsevier.com/content/article/eid/1-s2.0-S0075951111000181","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79957587529&origin=inward",131,"2026-01-04 11:54:28","Article","10.1016/j.limno.2011.04.002","0075-9511","https://api.elsevier.com/content/abstract/scopus_id/79957587529",41,3,266,280,8,0.53,8,1,15,"","",""
17,"B. Statzner","Mineral grains in caddisfly pupal cases and streambed sediments: Assessing resource use and its limitation across various river types",2011,"Annales De Limnologie","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79961039939&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79961039939&origin=inward",85,"2026-01-04 11:54:28","Article","10.1051/limn/2011004","0003-4088","https://api.elsevier.com/content/abstract/scopus_id/79961039939",47,2,103,118,17,1.13,17,1,15,"","",""
3,"X.l. Sun","Modification of River Health Comprehensive Assessment Index and Its Application to the Changjiang River",2011,"Journal of Ecology and Rural Environment","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=82455162739&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=82455162739&origin=inward",179,"2026-01-04 11:54:28","Article","","1673-4831","https://api.elsevier.com/content/abstract/scopus_id/82455162739",27,6,98,103,3,0.20,3,1,15,"","",""
21,"E.F. Hult","Molecular evolution of ultraspiracle protein (USP/RXR) in insects",2011,"Plos One","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=80052049088&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=80052049088&origin=inward",73,"2026-01-04 11:54:28","Article","10.1371/journal.pone.0023416","1932-6203","https://api.elsevier.com/content/abstract/scopus_id/80052049088",6,8,,,21,1.40,21,1,15,"","",""
63,"J. Damásio","Multi-biochemical responses of benthic macroinvertebrate species as a complementary tool to diagnose the cause of community impairment in polluted rivers",2011,"Water Research","","https://api.elsevier.com/content/article/eid/1-s2.0-S0043135411001813","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79958771970&origin=inward",19,"2026-01-04 11:54:28","Article","10.1016/j.watres.2011.04.006","0043-1354","https://api.elsevier.com/content/abstract/scopus_id/79958771970",45,12,3599,3613,63,4.20,63,1,15,"","",""
40,"T.F. Cuffney","Multilevel regression models describing regional patterns of invertebrate and algal responses to urbanization across the USA",2011,"Journal of the North American Benthological Society","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79960205981&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79960205981&origin=inward",31,"2026-01-04 11:54:28","Article","10.1899/10-140.1","0887-3593","https://api.elsevier.com/content/abstract/scopus_id/79960205981",30,3,797,819,40,2.67,40,1,15,"","",""
0,"M. Myers","Mystery of the spine-adorned caddisfly",2011,"Wading for Bugs Exploring Streams with the Experts","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84903004686&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84903004686&origin=inward",197,"2026-01-04 11:54:28","Book Chapter","","","https://api.elsevier.com/content/abstract/scopus_id/84903004686",,,48,51,0,0.00,0,1,15,"","",""
16,"J.W. Strzelecki","Nanomechanics of new materials - AFM and computer modelling studies of trichoptera silk",2011,"Central European Journal of Physics","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79951949065&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79951949065&origin=inward",87,"2026-01-04 11:54:28","Article","10.2478/s11534-010-0105-x","1895-1082","https://api.elsevier.com/content/abstract/scopus_id/79951949065",9,2,482,491,16,1.07,16,1,15,"","",""
315,"R.J. Stewart","Natural underwater adhesives",2011,"Journal of Polymer Science Part B Polymer Physics","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79955369324&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79955369324&origin=inward",2,"2026-01-04 11:54:28","Review","10.1002/polb.22256","0887-6266","https://api.elsevier.com/content/abstract/scopus_id/79955369324",49,11,757,771,315,21.00,315,1,15,"","",""
4,"T.J. Cook","Neoasterophora megasilvestrensis n. gen., n. sp. (Apicomplexa: Eugregarinida: Actinocephalidae: Pileocephalinae) parasitizing cheumatopsyche analis (Trichoptera: Hydropsychidae) in the Texas Big Thicket",2011,"Comparative Parasitology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79551660858&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79551660858&origin=inward",162,"2026-01-04 11:54:28","Article","10.1654/4458.1","1525-2647","https://api.elsevier.com/content/abstract/scopus_id/79551660858",78,1,56,62,4,0.27,4,1,15,"","",""
1,"B.R. Hossack","New collection records and range extension for the caddisfly Arctopora salmon (Smith, 1969) (Trichoptera: Limnephilidae)",2011,"Pan Pacific Entomologist","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84855488108&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84855488108&origin=inward",191,"2026-01-04 11:54:28","Article","10.3956/2011-34.1","0031-0603","https://api.elsevier.com/content/abstract/scopus_id/84855488108",87,3,206,208,1,0.07,1,1,15,"","",""
7,"P.A.R. Martín","New hydroptilidae and new records from north-western argentina and bolivia (Trichoptera: Hydroptilidae)",2011,"Aquatic Insects","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=80052294183&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=80052294183&origin=inward",137,"2026-01-04 11:54:28","Article","10.1080/01650424.2011.577279","0165-0424","https://api.elsevier.com/content/abstract/scopus_id/80052294183",33,1,1,11,7,0.47,7,1,15,"","",""
3,"J. Geismar","New microsatellite markers for the assessment of fine-scale dispersal patterns in the endangered montane caddisfly Drusus discolor",2011,"Conservation Genetics Resources","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84859867184&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84859867184&origin=inward",171,"2026-01-04 11:54:28","Article","10.1007/s12686-011-9414-7","1877-7252","https://api.elsevier.com/content/abstract/scopus_id/84859867184",3,4,605,607,3,0.20,3,1,15,"","",""
19,"D.S. Nogueira","New records and notes on geographic distribution of Trichoptera Kirby, 1813 (Insecta) from Mato Grosso State, Brazil",2011,"Biota Neotropica","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=80052413238&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=80052413238&origin=inward",78,"2026-01-04 11:54:28","Article","10.1590/S1676-06032011000200033","1678-6424","https://api.elsevier.com/content/abstract/scopus_id/80052413238",11,2,347,355,19,1.27,19,1,15,"","",""
4,"M.S. Saini","New species and records of the genus Dolophilodes Ulmer (Trichoptera: Philopotamidae) from India",2011,"Zootaxa","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84255196326&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84255196326&origin=inward",163,"2026-01-04 11:54:28","Review","10.11646/zootaxa.3137.1.3","1175-5326","https://api.elsevier.com/content/abstract/scopus_id/84255196326",,3137,46,55,4,0.27,4,1,15,"","",""
18,"K. Arbačiauskas","Non-indigenous macroinvertebrate species in Lithuanian fresh waters, Part 2: Macroinvertebrate assemblage deviation from naturalness in lotic systems and the consequent potential impacts on ecological quality assessment",2011,"Knowledge and Management of Aquatic Ecosystems","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84876410885&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84876410885&origin=inward",79,"2026-01-04 11:54:28","Article","10.1051/kmae/2011076","1961-9502","https://api.elsevier.com/content/abstract/scopus_id/84876410885",,402,,,18,1.20,18,1,15,"","",""
34,"O.F. Gallego","Paleontology, sedimentology and paleoenvironment of a new fossiliferous locality of the Jurassic Cañadón Asfalto Formation, Chubut Province, Argentina",2011,"Journal of South American Earth Sciences","","https://api.elsevier.com/content/article/eid/1-s2.0-S0895981110000830","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=78651498954&origin=inward",40,"2026-01-04 11:54:28","Article","10.1016/j.jsames.2010.11.001","0895-9811","https://api.elsevier.com/content/abstract/scopus_id/78651498954",31,1,54,68,34,2.27,34,1,15,"","",""
12,"W. Wichard","Palerasnitsynus gen. n. (Trichoptera, Psychomyiidae) from burmese amber",2011,"Zookeys","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84856458866&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84856458866&origin=inward",112,"2026-01-04 11:54:28","Article","10.3897/zookeys.130.1449","1313-2989","https://api.elsevier.com/content/abstract/scopus_id/84856458866",130,,323,330,12,0.80,12,1,15,"","",""
1,"A. Boscherini","Parental care in Salamandrina perspicillata (Amphibia, Salamandridae): Egg defence against caddisfly larvae",2011,"North Western Journal of Zoology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=80051615121&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=80051615121&origin=inward",193,"2026-01-04 11:54:28","Article","","1584-9074","https://api.elsevier.com/content/abstract/scopus_id/80051615121",7,1,167,170,1,0.07,1,1,15,"","",""
9,"A. Taira","Peculiar hyporheic habitat of some Rhyacophila species (Trichoptera; Rhyacophilidae) in Japanese mountain streams",2011,"Limnology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79952816946&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79952816946&origin=inward",130,"2026-01-04 11:54:28","Article","10.1007/s10201-010-0318-0","1439-8621","https://api.elsevier.com/content/abstract/scopus_id/79952816946",12,1,25,35,9,0.60,9,1,15,"","",""
161,"K. Ishiwata","Phylogenetic relationships among insect orders based on three nuclear protein-coding gene sequences",2011,"Molecular Phylogenetics and Evolution","","https://api.elsevier.com/content/article/eid/1-s2.0-S1055790310004240","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79951580071&origin=inward",5,"2026-01-04 11:54:28","Article","10.1016/j.ympev.2010.11.001","1055-7903","https://api.elsevier.com/content/abstract/scopus_id/79951580071",58,2,169,180,161,10.73,161,1,15,"","",""
26,"B. Statzner","Phylogenetic, spatial, and species-trait patterns across environmental gradients: The case of Hydropsyche (Trichoptera) along the Loire River",2011,"International Review of Hydrobiology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79956012791&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79956012791&origin=inward",56,"2026-01-04 11:54:28","Article","10.1002/iroh.201111325","1434-2944","https://api.elsevier.com/content/abstract/scopus_id/79956012791",96,2,121,140,26,1.73,26,1,15,"","",""
44,"M.L. Chamorro","Phylogeny of Polycentropodidae Ulmer, 1903 (Trichoptera:Annulipalpia: Psychomyioidea) inferred from larval, pupal and adult characters",2011,"Invertebrate Systematics","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=82055196762&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=82055196762&origin=inward",29,"2026-01-04 11:54:28","Article","10.1071/IS10024","1445-5226","https://api.elsevier.com/content/abstract/scopus_id/82055196762",25,3,219,253,44,2.93,44,1,15,"","",""
65,"E. Fuentes-Montemayor","Pipistrelle bats and their prey do not benefit from four widely applied agri-environment management prescriptions",2011,"Biological Conservation","","https://api.elsevier.com/content/article/eid/1-s2.0-S0006320711002254","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79960927821&origin=inward",16,"2026-01-04 11:54:28","Article","10.1016/j.biocon.2011.05.015","0006-3207","https://api.elsevier.com/content/abstract/scopus_id/79960927821",144,9,2233,2246,65,4.33,65,1,15,"","",""
2,"M.B. de Moraes","Populational biology of Imparfinis minutus (Siluriformes, Heptapteridae) in the Ribeirão Grande microbasin, eastern Mantiqueira mountain range, São Paulo State",2011,"Acta Scientiarum Biological Sciences","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79961065190&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79961065190&origin=inward",181,"2026-01-04 11:54:28","Article","10.4025/actascibiolsci.v33i3.6591","1679-9283","https://api.elsevier.com/content/abstract/scopus_id/79961065190",33,3,301,310,2,0.13,2,1,15,"","",""
12,"J. Törnblom","Rapid assessment of headwater stream macroinvertebrate diversity: An evaluation of surrogates across a land-use gradient",2011,"Fundamental and Applied Limnology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79955076854&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79955076854&origin=inward",115,"2026-01-04 11:54:28","Article","10.1127/1863-9135/2011/0178-0287","1863-9135","https://api.elsevier.com/content/abstract/scopus_id/79955076854",178,4,287,300,12,0.80,12,1,15,"","",""
27,"N. Mundahl","Recovery of stream invertebrates after catastrophic flooding in southeastern Minnesota, USA",2011,"Journal of Freshwater Ecology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=83155182094&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=83155182094&origin=inward",52,"2026-01-04 11:54:28","Article","10.1080/02705060.2011.596657","0270-5060","https://api.elsevier.com/content/abstract/scopus_id/83155182094",26,4,445,457,27,1.80,27,1,15,"","",""
16,"S.M. Nelson","Response of stream macroinvertebrate assemblages to erosion control structures in a wastewater dominated urban stream in the southwestern U.S.",2011,"Hydrobiologia","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79959807803&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79959807803&origin=inward",90,"2026-01-04 11:54:28","Article","10.1007/s10750-010-0550-y","0018-8158","https://api.elsevier.com/content/abstract/scopus_id/79959807803",663,1,51,69,16,1.07,16,1,15,"","",""
3,"D. Wu","Responses of benthic insect communities to effluent from the abandoned Ferris-Haggarty copper mine in southeast Wyoming, USA",2011,"Journal of Environmental Sciences","","https://api.elsevier.com/content/article/eid/1-s2.0-S1001074210606122","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=83455163215&origin=inward",175,"2026-01-04 11:54:28","Article","10.1016/S1001-0742(10)60612-2","1001-0742","https://api.elsevier.com/content/abstract/scopus_id/83455163215",23,11,1894,1903,3,0.20,3,1,15,"","",""
15,"W.H. Clements","Responses of benthic macroinvertebrate communities to natural geothermal discharges in Yellowstone National Park, USA",2011,"Aquatic Ecology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79651474824&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79651474824&origin=inward",95,"2026-01-04 11:54:28","Article","10.1007/s10452-010-9342-8","1386-2588","https://api.elsevier.com/content/abstract/scopus_id/79651474824",45,1,137,149,15,1.00,15,1,15,"","",""
4,"R.J. Blahnik","Revision of the austral south american species of mortoniella (trichoptera: Glossosomatidae: Protoptilinae",2011,"Zootaxa","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79955641209&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79955641209&origin=inward",168,"2026-01-04 11:54:28","Article","10.11646/zootaxa.2851.1.1","1175-5326","https://api.elsevier.com/content/abstract/scopus_id/79955641209",,2851,1,75,4,0.27,4,1,15,"","",""
7,"D.R. Robertson","Revision of the Neotropical caddisfly genus Itauara Müller, 1888 (Trichoptera, Glossosomatidae)",2011,"Zookeys","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79960054437&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79960054437&origin=inward",141,"2026-01-04 11:54:28","Article","10.3897/zookeys.114.1405","1313-2989","https://api.elsevier.com/content/abstract/scopus_id/79960054437",114,,41,100,7,0.47,7,1,15,"","",""
9,"M.W.L. Morris","Scaling Glossosoma (Trichoptera) density by abiotic variables in mountain streams",2011,"Journal of the North American Benthological Society","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79955112900&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79955112900&origin=inward",129,"2026-01-04 11:54:28","Article","10.1899/10-068.1","0887-3593","https://api.elsevier.com/content/abstract/scopus_id/79955112900",30,2,493,506,9,0.60,9,1,15,"","",""
31,"M.S. Perić","Seasonal and fine-scale spatial drift patterns in a tufadepositing barrage hydrosystem",2011,"Fundamental and Applied Limnology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79851493357&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79851493357&origin=inward",44,"2026-01-04 11:54:28","Article","10.1127/1863-9135/2011/0178-0131","1863-9135","https://api.elsevier.com/content/abstract/scopus_id/79851493357",178,2,131,145,31,2.07,31,1,15,"","",""
11,"J.R. Seibert","Seasonal diet composition of adult shovelnose sturgeon in the middle mississippi river",2011,"American Midland Naturalist","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79953245716&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79953245716&origin=inward",119,"2026-01-04 11:54:28","Article","10.1674/0003-0031-165.2.355","0003-0031","https://api.elsevier.com/content/abstract/scopus_id/79953245716",165,2,355,363,11,0.73,11,1,15,"","",""
2,"D.A. Zamorano","Seasonal diet composition of fundulus lima (cyprinodontiformes: Fundulidae) in two oasis systems of Baja California Sur, Mexico",2011,"Revista De Biologia Tropical","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=80053308304&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=80053308304&origin=inward",185,"2026-01-04 11:54:28","Article","","0034-7744","https://api.elsevier.com/content/abstract/scopus_id/80053308304",59,4,1669,1678,2,0.13,2,1,15,"","",""
146,"N.A.P. da Silva","Seasonality in insect abundance in the ""Cerrado"" of Goiás State, Brazil",2011,"Revista Brasileira De Entomologia","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79956362885&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79956362885&origin=inward",6,"2026-01-04 11:54:28","Article","10.1590/S0085-56262011000100013","0085-5626","https://api.elsevier.com/content/abstract/scopus_id/79956362885",55,1,79,87,146,9.73,146,1,15,"","",""
1,"D. Osadčaja","Sericostoma schneideri (Kolenati, 1848): A new caddisfly (Insecta, Trichoptera) species of the Lithuanian fauna",2011,"Acta Zoologica Lituanica","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79953331650&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79953331650&origin=inward",194,"2026-01-04 11:54:28","Article","10.2478/v10043-011-0008-0","1392-1657","https://api.elsevier.com/content/abstract/scopus_id/79953331650",21,1,74,76,1,0.07,1,1,15,"","",""
2,"E.J. Kim","Size-related changes in food of dwarf loach, kichulchoia brevifasciata (Kim & Lee, 1995)",2011,"Folia Zoologica","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84856257305&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84856257305&origin=inward",187,"2026-01-04 11:54:28","Article","10.25225/fozo.v60.i4.a5.2011","0139-7893","https://api.elsevier.com/content/abstract/scopus_id/84856257305",60,4,295,301,2,0.13,2,1,15,"","",""
14,"V. Křoupalová","Small-Scale Distribution of Aquatic Macroinvertebrates in Two Spring Fens with Different Groundwater Chemistry",2011,"International Review of Hydrobiology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79959409814&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79959409814&origin=inward",99,"2026-01-04 11:54:28","Article","10.1002/iroh.201111307","1434-2944","https://api.elsevier.com/content/abstract/scopus_id/79959409814",96,3,235,256,14,0.93,14,1,15,"","",""
20,"J.L.D. Albino","Smicridea (Trichoptera, Hydropsychidae) from 3 Brazilian Amazonian States: New species, larval taxonomy and bionomics",2011,"Zootaxa","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=82455186734&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=82455186734&origin=inward",76,"2026-01-04 11:54:28","Article","","1175-5326","https://api.elsevier.com/content/abstract/scopus_id/82455186734",,3113,37,45,20,1.33,20,1,15,"","",""
9,"P.A. Rueda Martín","Smicridea mclachlan (Trichoptera: Hydropsychidae) from northwestern Argentina and bolivia: New species, redescription, association and new records",2011,"Journal of Natural History","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84938994254&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84938994254&origin=inward",124,"2026-01-04 11:54:28","Article","10.1080/00222933.2011.590947","0022-2933","https://api.elsevier.com/content/abstract/scopus_id/84938994254",45,35,2215,2230,9,0.60,9,1,15,"","",""
14,"S.J. Ramchunder","Spatial and seasonal variability of peatland stream ecosystems",2011,"Ecohydrology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79960477652&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79960477652&origin=inward",104,"2026-01-04 11:54:28","Article","10.1002/eco.189","1936-0584","https://api.elsevier.com/content/abstract/scopus_id/79960477652",4,4,577,588,14,0.93,14,1,15,"","",""
6,"D. Infante-Rodríguez","Spinosad toxicity to Simulium spp. larvae and associated aquatic biota in a coffee-growing region of Veracruz State, Mexico",2011,"Journal of Medical Entomology","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79955976373&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79955976373&origin=inward",149,"2026-01-04 11:54:28","Article","10.1603/ME10099","0022-2585","https://api.elsevier.com/content/abstract/scopus_id/79955976373",48,3,570,576,6,0.40,6,1,15,"","",""
16,"J.A. Veldboom","Stoichiometric relationship between suspension-feeding caddisfly (Trichoptera: Brachycentridae) and seston",2011,"Hydrobiologia","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79961171950&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79961171950&origin=inward",88,"2026-01-04 11:54:28","Article","10.1007/s10750-011-0811-4","0018-8158","https://api.elsevier.com/content/abstract/scopus_id/79961171950",675,1,129,141,16,1.07,16,1,15,"","",""
1,"M. Kocabas","Stomach contents and food habits of brown trout (Salmo trutta L., 1758) in the Munzur Stream, Turkey",2011,"Journal of Animal and Veterinary Advances","","https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84872166249&origin=inward","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84872166249&origin=inward",189,"2026-01-04 11:54:28","Article","10.3923/javaa.2011.3188.3191","1680-5593","https://api.elsevier.com/content/abstract/scopus_id/84872166249",10,24,3188,3191,1,0.07,1,1,15,"","",""
